player_id,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,played
331,90,0,0,1,0,0,0,0,0,0,0,0,27,16.0,19.7,2.0,3.8,2,1,3,5,1,0.00,0.03,0.03,1.06,6,False,True
332,90,0,0,1,0,0,0,0,0,0,0,2,31,19.2,14.9,5.0,3.9,6,2,3,9,1,0.05,0.12,0.17,1.06,8,False,True
333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
334,90,0,0,1,0,0,0,0,0,0,0,0,22,14.0,0.9,18.0,3.3,7,5,1,8,1,0.40,0.01,0.41,1.06,6,False,True
335,90,0,0,1,0,0,0,0,0,0,0,0,13,16.6,17.1,4.0,3.8,6,5,2,13,1,0.05,0.08,0.13,1.06,5,False,True
336,75,0,0,1,0,0,0,0,0,0,0,0,17,7.8,1.5,3.0,1.2,0,3,2,5,1,0.02,0.01,0.03,0.68,3,False,True
337,22,0,0,0,0,0,0,0,0,0,0,0,5,1.4,0.7,0.0,0.2,0,3,1,4,0,0.00,0.00,0.00,0.40,1,False,True
338,90,0,0,1,0,0,0,0,0,0,0,0,19,18.8,24.2,0.0,4.3,5,6,3,14,1,0.00,0.10,0.10,1.06,5,False,True
339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
340,7,0,0,0,0,0,0,0,0,0,0,0,5,1.6,1.3,12.0,1.5,0,1,0,1,0,0.10,0.02,0.12,0.13,1,False,True
341,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
343,23,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.2,4.0,0.5,1,0,0,1,0,0.00,0.00,0.00,0.40,1,False,True
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,False
345,67,0,0,1,0,0,0,0,1,0,0,0,0,0.0,1.2,5.0,0.4,2,2,1,5,1,0.14,0.00,0.14,0.66,2,False,True
346,90,0,0,1,0,0,0,0,0,0,0,0,7,10.2,1.3,19.0,3.1,4,4,0,8,1,0.52,0.00,0.52,1.06,2,False,True
347,14,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.0,0.0,0.2,0,1,1,2,0,0.00,0.00,0.00,0.37,1,False,True
